GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,37.9 [36.8-39.1],37.92561,36.82983,39.05267,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,36.2 [34.4-38.1],36.23845,34.42067,38.14844,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,23.5 [22.7-24.3],23.47017,22.67641,24.29102,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,43.6 [42.1-45.2],43.62638,42.07592,45.18940,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,48.2 [46.0-50.4],48.16705,45.97270,50.36850,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,55.1 [53.8-56.4],55.13514,53.82726,56.43596,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,34.9 [33.4-36.4],34.90544,33.42822,36.41224,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,37.7 [35.5-39.9],37.65906,35.45635,39.91399,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,43.8 [42.5-45.1],43.76854,42.45703,45.08881,,,
overwgt5,Overweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5594,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,1.9 [1.7-2.0],1.86669,1.73635,2.00662,,,
overwgt5,Overweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5594,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,2.0 [1.8-2.2],1.99757,1.79317,2.22474,,,
overwgt5,Overweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5594,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,2.8 [2.7-3.0],2.81676,2.65322,2.99007,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,68.4 [67.7-69.2],68.44878,67.71433,69.17411,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,79.2 [78.4-80.1],79.23540,78.39245,80.05382,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,91.4 [91.0-91.7],91.35531,91.04730,91.65369,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,65.9 [65.3-66.6],65.91291,65.25639,66.56339,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,77.2 [76.5-78.0],77.21480,76.45626,77.95596,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,90.7 [90.4-91.0],90.70185,90.42189,90.97444,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,8.3 [8.0-8.6],8.28025,8.00422,8.56491,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,7.5 [7.1-8.0],7.53978,7.13323,7.96753,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,7.4 [7.2-7.7],7.41642,7.16999,7.67062,,,
stunt5,Stunting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3328,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,50.1 [49.6-50.6],50.11746,49.59932,50.63557,,,
stunt5,Stunting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3328,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,42.9 [42.1-43.7],42.88974,42.07457,43.70878,,,
stunt5,Stunting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3328,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,30.2 [29.8-30.6],30.20865,29.80217,30.61825,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,3.1 [3.1-3.2],3.13598,3.05910,3.21478,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,2.6 [2.5-2.6],2.55664,2.48505,2.63029,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,1.9 [1.9-2.0],1.92804,1.88695,1.97003,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,69.4 [68.0-70.9],69.42095,67.95903,70.91194,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,59.9 [57.5-62.2],59.85481,57.54876,62.24717,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,36.4 [35.4-37.5],36.42983,35.35454,37.53655,,,
uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,47.2 [46.6-47.7],47.16097,46.64077,47.68179,,,
uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,40.4 [39.6-41.2],40.37431,39.55069,41.20338,,,
uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,29.5 [29.1-29.9],29.48976,29.08937,29.89334,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,86.4 [85.6-87.1],86.37270,85.56027,87.14629,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,91.6 [90.7-92.4],91.59090,90.66243,92.43476,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,94.6 [94.1-95.0],94.55618,94.08651,94.99053,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,68.6 [67.5-69.7],68.62502,67.52316,69.70626,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,77.9 [76.5-79.2],77.89785,76.50163,79.23363,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,83.7 [83.0-84.4],83.69924,83.01230,84.36363,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,52.0 [50.8-53.2],52.00077,50.79499,53.20422,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,60.8 [59.1-62.5],60.79819,59.09781,62.47277,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,67.8 [66.9-68.6],67.75444,66.89125,68.60569,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,50.3 [49.6-51.0],50.33455,49.63135,51.03762,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,56.3 [55.3-57.2],56.27491,55.31067,57.23445,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,64.5 [63.9-65.0],64.48944,63.94066,65.03445,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,71.5 [70.5-72.6],71.53460,70.46110,72.58427,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,79.6 [78.3-80.9],79.64587,78.29310,80.93487,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,85.9 [85.3-86.6],85.93238,85.28777,86.55320,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,65.3 [64.2-66.4],65.32354,64.18445,66.44534,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,72.0 [70.4-73.6],72.04832,70.41959,73.62098,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,77.5 [76.7-78.3],77.48979,76.70203,78.25845,,,
wast5,Wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4488,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,NHLM,None,,,,,,,,,,,,,,,,,22.4 [22.0-22.8],22.39551,21.97097,22.82586,,,
wast5,Wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4488,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,21.1 [20.4-21.8],21.11116,20.43948,21.79888,,,
wast5,Wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4488,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,IND,India,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,19.9 [19.5-20.3],19.88974,19.51991,20.26482,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,FMLE,Female,,,,,,,,,,,,,,15.8 [14.9-16.8],15.82794,14.90726,16.79425,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,MLE,Male,,,,,,,,,,,,,,16.1 [15.0-17.3],16.07311,14.95823,17.25422,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,FMLE,Female,,,,,,,,,,,,,,No data,,,,,,Not available.
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available.
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,FMLE,Female,,,,,,,,,,,,,,71.1 [68.5-73.8],71.09070,68.45066,73.82450,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,MLE,Male,,,,,,,,,,,,,,74.8 [72.1-77.6],74.81142,72.09799,77.61844,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,FMLE,Female,,,,,,,,,,,,,,No data,,,,,,Not available.
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,IND,India,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available.
