GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,90374.37684,90374.37684,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,89196.3454,89196.34540,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,87691.33058,87691.33058,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,85830.47051,85830.47051,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,93701.29176,93701.29176,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,93155.80669,93155.80669,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,92282.58702,92282.58702,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,91150.33818,91150.33818,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,96371.96696,96371.96696,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,95628.14977,95628.14977,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,95334.68091,95334.68091,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,95023.24923,95023.24923,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,94600.16964,94600.16964,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,17186.08928,17186.08928,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGELT1,<1 year,,MLE,Male,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,97215.91204,97215.91204,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,96674.91089,96674.91089,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,48514.82021,48514.82021,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,34360.37223,34360.37223,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,19219.03046,19219.03046,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGELT1,<1 year,,FMLE,Female,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,65271.91697,65271.91697,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,55523.44311,55523.44311,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,42345.67656,42345.67656,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,26774.2697,26774.26970,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,82833.70858,82833.70858,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,80341.65295,80341.65295,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,76271.43508,76271.43508,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,69955.66929,69955.66929,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,88756.64617,88756.64617,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,87499.73299,87499.73299,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,85583.21533,85583.21533,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,82940.31794,82940.31794,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,93060.60545,93060.60545,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,92354.17916,92354.17916,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,91448.39581,91448.39581,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,90139.31856,90139.31856,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,95988.30088,95988.30088,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,95561.34527,95561.34527,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,94976.74225,94976.74225,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,94365.11357,94365.11357,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,93676.66675,93676.66675,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,90843.55795,90843.55795,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,90016.25288,90016.25288,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,89506.50667,89506.50667,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,88718.28088,88718.28088,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGELT1,<1 year,,BTSX,Both sexes,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,94398.20202,94398.20202,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,92537.4378,92537.43780,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,91892.24438,91892.24438,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,28991.03955,28991.03955,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,14654.66194,14654.66194,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGELT1,<1 year,,BTSX,Both sexes,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,95540.97714,95540.97714,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,68720.71451,68720.71451,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,58282.21241,58282.21241,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,45978.02267,45978.02267,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,32291.64421,32291.64421,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,83353.23935,83353.23935,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,78105.16529,78105.16529,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,71068.29703,71068.29703,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,61987.86219,61987.86219,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,90738.57091,90738.57091,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,88590.87584,88590.87584,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,85203.15283,85203.15283,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,80325.68643,80325.68643,,,,,
