GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001704,Data collection on alcohol-related health indicators,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2362,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001716,Counselling to pregnant women with alcohol problems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2372,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,.,,,,,,
MH_2,Mental health plan,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2951,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,,,,,,,,,,Yes,,,,,,
SA_0000001746,"Alcohol, total  (recorded + unrecorded) per capita (15+) consumption with 95%CI, projections to 2025",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4402,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,,,,,,,,,,4.6 [4.0-5.2],4.60000,4.00000,5.20000,,,
SA_0000001752,"Alcohol, total (recorded + unrecorded) per capita (15+) consumption, projected estimates for 2016",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,5.2 [4.4-6.0],5.20000,4.40000,6.00000,,,
EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,5,5.00000,,,,,
PC_sfe_compliance,Compliance with regulations on smoke-free environments (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,6,6.00000,,,,,
EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,7,7.00000,,,,,
W21_emissions_A,Cigarette packaging and labelling must not display quantitative information on emission yields (such as tar nicotine and carbon monoxide) including when used as part of a brand name or trademark,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2734,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,No,,,,,,
E14_prod_tv_films,Appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1291,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,Yes,,,,,,
EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,5,5.00000,,,,,
E15_sponsored_events,Sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,No,,,,,,
E17_csr_promo_others,Ban on entities other than tobacco companies/tobacco industry publicizing the Corporate Social Responsibility� activities of the tobacco companies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,No,,,,,,
E17_csr_promo_others,Ban on entities other than tobacco companies/tobacco industry publicizing the Corporate Social Responsibility� activities of the tobacco companies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,,,,,,,,,,No,,,,,,
E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,,,,,,,,,,No,,,,,,
EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,,,,,,,,,,9,9.00000,,,,,
E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,,,,,,,,,,No,,,,,,
M_smkless_age_range_adult,Adult survey age range - smokeless,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2725,PUBLISHED,Published,,,,,SEAR,South-East Asia,,,,,,,IND,India,,,,,,,,,,,15+,,,,,,
M_survey_title_adult,Name of survey of adults,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4569,PUBLISHED,Published,,,,,SEAR,South-East Asia,,,,,,,IND,India,,,,,,,,,,,Global Adult Tobacco Survey (GATS) - India,,,,,,
M_smkless_svy_national_adult,Representativeness of survey of adults - smokeless,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/345,PUBLISHED,Published,,,,,SEAR,South-East Asia,,,,,,,IND,India,,,,,,,,,,,National,,,,,,
EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,,,,,,,,,,6,6.00000,,,,,
P16_subnat_complete_bans_exist,Comprehensive bans in place subnationally,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1242,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,No,,,,,,
R_excise_incr,Tobacco excises increased over the survey period,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2760,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,Yes,,,,,,
R_excise_incr,Tobacco excises increased over the survey period,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2760,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,,,,,,,,,,--,,,,,,
M_def_1_prev_adult,Adult indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,SEAR,South-East Asia,,,,,,,IND,India,,MLE,Male,,,,,,,,24.3,24.30000,,,,,
M_smkless_prev_youth,Youth smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,SEAR,South-East Asia,,,,,,,IND,India,,FMLE,Female,,,,,,,,6.0,6.00000,,,,,
R_imp_duty_average,Average - taxes as a % of cigarette price - import duties,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4597,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,0.00,0.00000,,,,,
R_imp_duty_average,Average - taxes as a % of cigarette price - import duties,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4597,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,48.00,48.00000,,,,,
R_VAT_average,Average - taxes as a % of cigarette price - value added tax,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4601,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,16.70,16.70000,,,,,
R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4403,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,BTSX,Both sexes,,,,,,,,31.5 [29.8-33.3],31.50000,29.80000,33.30000,,,
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4403,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,MLE,Male,,,,,,,,39.6 [37.3-41.8],39.60000,37.30000,41.80000,,,
SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4404,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,FMLE,Female,,,,,,,,0.1,,,,,,
SA_0000001719,Advertising restrictions on social media,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,Yes,,,,,,
SA_0000001727,Sobriety checkpoints,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2344,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,Yes,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001734,Number of standard alcoholic drinks displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3788,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_WINE,Wine,,,,,No,,,,,,
SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3787,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_BEER,Beer,,,,,No,,,,,,
SA_0000001734,Number of standard alcoholic drinks displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3788,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
SA_0000001731,Level of taxation adjusted for inflation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3785,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_SPIRITS,Spirits,,,,,No data,,,,,,
SA_0000001764,Server training,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2360,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,FMLE,Female,,,,,,,,0.0 [0.0-0.2],0.00000,0.00000,0.20000,,,
SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,MLE,Male,,,,,,,,21.1 [19-23.1],21.10000,19.00000,23.10000,,,
SA_0000001756,"15-19 years old heavy episodic drinkers (drinkers only), %",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,MLE,Male,,,,,,,,60.4 [54.3-66.2],60.40000,54.30000,66.20000,,,
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2332,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,MLE,Male,,,,,,,,8.6,,,,,,
SA_0000001699,Age limits off-premise sales,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1400,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_SPIRITS,Spirits,,,,,Subnational,,,,,,
SA_0000001759,"15-19 years old, current drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,MLE,Male,,,,,,,,34.9 [29.8-40.4],34.90000,,,,,
MH_6,Psychiatrists working in mental health sector (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2954,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,0.292,0.29235,,,,,
MH_13,Beds for mental health in general hospitals (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2962,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,0.560,0.55995,,,,,
MH_15,Beds in community residential facilities (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2964,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,5.178,5.17786,,,,,
W27_smokeless_prod_ban,Ban on sale of smokeless tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5583,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,,,,,,,,,,No,,,,,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,MLE,Male,,,,,,,,27.8 [24.9-30.5],27.80000,24.90000,30.50000,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,BTSX,Both sexes,,,,,,,,15.1 [11.4-17.4],15.07250,11.37210,17.38940,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,MLE,Male,,,,,,,,20.2 [14.7-23.9],20.24060,14.74830,23.91650,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IND,India,,FMLE,Female,,,,,,,,14.8 [12.6-17.3],14.80890,12.56230,17.28300,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,FMLE,Female,,,,,,,,11.1 [9.3-13.1],11.05140,9.29000,13.10960,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,BTSX,Both sexes,,,,,,,,17.0 [13.3-20.1],17.01380,13.29720,20.07420,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,MLE,Male,,,,,,,,18.0 [12.6-21.1],17.95730,12.63610,21.08420,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,FMLE,Female,,,,,,,,15.9 [13.5-18.6],15.94590,13.49620,18.64890,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,FMLE,Female,,,,,,,,14.2 [12.1-16.5],14.19140,12.06120,16.54840,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,FMLE,Female,,,,,,,,13.4 [11.5-15.4],13.44160,11.50910,15.41750,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,14.2 [12.0-16.5],14.16370,11.99350,16.50030,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,BTSX,Both sexes,,,,,,,,14.4 [10.9-16.7],14.44740,10.92580,16.71730,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,MLE,Male,,,,,,,,20.9 [15.4-24.5],20.90080,15.41140,24.45150,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,FMLE,Female,,,,,,,,17.4 [14.8-20.2],17.35550,14.76030,20.17220,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,BTSX,Both sexes,,,,,,,,12.9 [9.3-16.5],12.90870,9.29000,16.49770,,,
RSUD_85,NGOs for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2579,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_87,Self-help groups for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2581,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
